date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2021-04-20,1904,292863.4852,166838.61479999998,0.1,192282.2616,normal,663.0,0.13,32253.6214,1852.994,88.66,13510.010799999998,58,0,44720.104,286142.17059999995,Salary,181966.67059999998,Healthcare,Negative,37.7,Low,126024.8704,0
2021-05-20,1222,230476.103,335999.235,0.33,280096.44519999996,normal,661.0,0.54,63110.8478,54408.8688,531.96,89753.1778,43,0,50201.9518,217697.5372,Salary,76529.5388,Utilities,Positive,17.4,Low,0.0,0
2021-06-19,1220,366060.2946,150296.432,0.25,284108.31019999995,inflation,620.0,0.34,45377.9612,27585.6724,443.29999999999995,112256.859,48,0,78173.2952,164175.2684,Salary,153281.61419999998,Investments,Positive,90.3,Medium,215763.8626,0
2021-07-19,1521,331342.81179999997,214894.99459999998,0.11,250985.8208,normal,671.0,0.11,29024.6242,48369.349599999994,265.98,43304.203799999996,42,0,59519.2312,234420.5864,Salary,125969.0146,Healthcare,Positive,12.1,Medium,116447.8172,0
2021-08-18,1821,202517.17199999996,265003.85339999996,0.14,282230.4914,normal,668.0,0.53,56533.162399999994,49333.08379999999,177.32,86279.47899999999,97,0,62062.0,153116.7066,Salary,114238.40999999999,Rent,Neutral,26.4,High,0.0,0
2021-09-17,1427,332960.8568,246070.5104,0.26,162780.6466,recession,702.0,0.36,51225.0882,33236.860799999995,709.28,129251.20779999999,51,0,48276.2566,180244.8934,Salary,116359.1572,Dining Out,Positive,57.1,Medium,86890.3464,0
2021-10-17,1322,405084.8802,250811.16059999997,0.37,213101.40279999998,normal,731.0,0.41,46517.24219999999,23892.0968,88.66,79199.97799999999,77,0,45185.568999999996,217360.6292,Salary,115474.3304,Insurance,Neutral,51.1,Medium,154273.71959999998,0
2021-11-16,1946,156355.4564,122966.987,0.34,204371.9392,normal,695.0,0.53,48242.5658,76907.2304,620.62,27623.796199999997,52,0,67144.8778,139387.70560000002,Salary,120552.7752,Entertainment,Positive,79.5,High,33388.469399999994,0
2021-12-16,1929,313137.3674,317618.2438,0.27,172076.6476,normal,651.0,0.15,33329.0672,9106.2686,709.28,0.0,90,1,51165.686,235873.72379999998,Salary,85542.7144,Groceries,Neutral,71.3,Low,0.0,0
2022-01-15,1819,305499.3084,154506.8954,0.23,306810.5898,inflation,720.0,0.35,21795.287800000002,54000.1462,797.9399999999999,98988.89,86,0,42598.4702,240781.94139999998,Salary,160094.2486,Insurance,Positive,85.6,Medium,150992.413,0
2022-02-14,1883,232302.499,381140.47399999993,0.05,215743.4708,normal,659.0,0.43,33171.2524,6763.8714,265.98,70597.29819999999,30,0,34520.6576,259432.459,Salary,124440.51619999998,Healthcare,Negative,15.0,High,0.0,0
2022-03-16,1390,348574.7694,260345.65699999998,0.28,221906.22739999997,normal,737.0,0.15,52248.224599999994,0.0,797.9399999999999,116234.1466,36,0,17505.0304,310315.3196,Salary,131525.3368,Insurance,Neutral,69.4,High,88229.1124,0
2022-04-15,1145,476350.6748,175093.7474,0.39,292545.1958,recession,669.0,0.58,42880.409,19291.5294,797.9399999999999,79826.8042,67,0,63590.4984,221324.61779999998,Salary,89765.5902,Insurance,Positive,46.5,High,301256.9274,1
2022-05-15,1280,286775.203,241420.29339999997,0.13,179865.42859999998,recession,731.0,0.17,8953.7734,0.0,443.29999999999995,46074.828799999996,80,0,32960.2416,254754.75739999997,Salary,121957.14959999999,Education,Positive,42.8,Low,45354.9096,0
2022-06-14,1545,482347.6372,292668.43319999997,0.38,258570.68379999997,normal,746.0,0.34,41375.8488,25942.8026,443.29999999999995,70511.298,71,0,37013.7768,266307.1554,Mixed,54623.426,Investments,Positive,1.5,High,189679.204,0
2022-07-14,1809,397614.3886,323713.6188,0.1,262755.4358,recession,713.0,0.15,20387.367,13549.0212,265.98,139365.5406,61,0,66677.6396,205582.1482,Mixed,83819.16399999999,Dining Out,Positive,94.3,Low,73900.7698,0
2022-08-13,1312,298124.5696,338306.16819999996,0.24,170115.4884,normal,738.0,0.34,12317.5338,7185.892999999999,709.28,55061.40639999999,64,0,43186.286,229476.90480000002,Mixed,99849.7786,Utilities,Negative,21.1,Medium,0.0,0
2022-09-12,1377,334581.5616,241361.77779999998,0.16,233322.089,inflation,727.0,0.12,37105.0966,32242.0956,88.66,92627.535,77,0,41993.808999999994,112676.22080000001,Salary,81403.17899999999,Utilities,Positive,28.1,Low,93219.7838,0
2022-10-12,1290,316951.5206,306942.6932,0.39,283625.11319999996,normal,641.0,0.34,38029.8204,46782.3356,531.96,0.0,69,0,42500.9442,255200.71719999998,Freelance,93488.4236,Rent,Positive,47.9,Low,10008.8274,0
2022-11-11,1841,431494.92100000003,227928.9012,0.17,244970.2398,normal,825.0,0.15,44828.269199999995,3995.0196,265.98,21321.8434,97,0,58137.9084,176308.3894,Salary,94373.2504,Investments,Negative,85.4,High,203566.0198,0
2022-12-11,1454,496300.948,321454.562,0.15,251281.94519999996,normal,725.0,0.41,35534.0414,25010.986,443.29999999999995,81206.3538,72,0,56431.2034,262050.58879999997,Salary,122250.61419999998,Insurance,Neutral,84.2,Low,174846.386,0
2023-01-10,1521,379852.24419999996,145591.2458,0.37,341940.3416,normal,657.0,0.58,35184.721,53310.371399999996,88.66,23236.012799999997,76,0,50146.096,238579.62699999998,Salary,99618.37599999999,Education,Neutral,79.0,High,234260.99839999998,0
2023-02-09,1551,343810.181,312594.7682,0.31,211236.883,inflation,738.0,0.58,51063.727,0.0,797.9399999999999,134397.0342,75,0,53549.7534,182363.8674,Salary,106634.92839999999,Healthcare,Neutral,75.3,Low,31215.4128,0
2023-03-11,1540,139157.18959999998,247690.3286,0.21,319451.7326,normal,642.0,0.13,63726.148199999996,52783.731,177.32,68594.46879999999,31,0,33044.4686,205426.9932,Salary,136581.6166,Investments,Negative,45.4,Low,0.0,0
2023-04-10,1535,436283.44759999996,258517.48779999997,0.33,232403.5714,recession,749.0,0.29,26957.073,19065.446399999997,265.98,0.0,21,0,68462.3654,96727.1734,Salary,93155.9486,Insurance,Positive,74.7,High,177765.95979999998,0
2023-05-10,1160,470022.12399999995,217090.2162,0.18,272397.2108,inflation,613.0,0.22,58988.1578,16719.502800000002,443.29999999999995,96734.26619999998,41,0,66686.50559999999,258542.3126,Freelance,122523.687,Rent,Positive,2.6,Low,252931.9078,0
2023-06-09,1982,365899.82,199061.20519999997,0.08,213894.0232,recession,637.0,0.25,60572.512,62081.5052,797.9399999999999,60227.624599999996,26,0,53024.8862,192134.1994,Salary,30878.504799999995,Rent,Positive,40.8,Medium,166838.61479999998,0
2023-07-09,1041,329475.6322,314297.9268,0.05,280337.6004,normal,722.0,0.13,54325.528399999996,33962.0996,177.32,22327.2478,85,0,55680.2532,226213.33019999997,Salary,96140.24419999999,Groceries,Positive,95.6,Low,15177.705399999999,0
2023-08-08,1596,396539.8294,336020.5134,0.24,208174.56660000002,normal,757.0,0.33,48177.844,63883.07639999999,265.98,102300.34099999999,88,0,10598.4164,106544.4952,Freelance,72249.034,Education,Positive,4.1,Low,60519.316,0
2023-09-07,1142,274791.9174,171642.2136,0.37,224109.42839999998,recession,621.0,0.32,46669.7374,84054.113,265.98,100362.2334,24,0,38476.6668,143630.97319999998,Salary,104580.67619999999,Groceries,Negative,57.5,Low,103149.7038,0
2023-10-07,1359,359724.65099999995,233071.1812,0.24,169121.60979999998,recession,637.0,0.36,73382.9954,29600.9142,531.96,100326.76939999999,74,0,47850.6886,170110.16879999998,Salary,78336.42959999999,Utilities,Positive,93.1,Medium,126653.46979999999,0
2023-11-06,1897,447357.0816,260975.143,0.32,279791.4548,recession,650.0,0.53,12846.834,22346.753,620.62,81287.921,74,0,20937.059,224588.19239999997,Freelance,125415.7762,Utilities,Positive,16.8,Low,186381.9386,0
2019-01-01,1350,383130.891,232790.129,0.31,203526.12279999998,normal,730.0,0.36,1580.8077999999998,34599.564999999995,265.98,108811.53139999999,35,0,72345.6734,207460.8536,Salary,180769.7606,Groceries,Positive,25.3,Medium,150340.762,0
2019-01-31,1468,316072.0134,295345.9652,0.39,247727.5658,inflation,716.0,0.38,56060.60459999999,8326.9472,531.96,34276.842599999996,60,0,40158.547,133337.5472,Freelance,132011.1936,Entertainment,Positive,88.5,Low,20726.0482,0
2019-03-02,1248,256444.61699999997,188868.85160000002,0.2,225038.58519999997,normal,729.0,0.18,56633.34819999999,19022.003,620.62,104656.0372,92,0,58392.3626,169124.2696,Salary,58234.5478,Transportation,Negative,61.8,Low,67575.7654,0
2019-04-01,1591,451012.53339999996,391115.61059999996,0.27,327110.1834,inflation,725.0,0.41,38489.9658,32748.3442,177.32,124147.05159999999,65,0,46696.3354,200399.9712,Salary,111847.24979999999,Utilities,Positive,60.3,Low,59896.9228,0
2019-05-01,1867,339443.676,312855.4286,0.31,225022.62639999998,normal,698.0,0.41,40298.629799999995,51545.150799999996,265.98,74471.7402,65,0,30303.1014,190199.6382,Salary,26598.0,Insurance,Negative,71.7,Medium,26588.247399999997,0
2019-05-31,1251,216314.4412,224427.71779999998,0.28,268763.0374,normal,667.0,0.54,67754.8586,52923.813799999996,531.96,88145.772,29,0,36744.2504,257294.8664,Salary,100234.563,Healthcare,Negative,10.6,Low,0.0,0
2019-06-30,1841,487872.9284,356810.3968,0.37,271658.673,normal,567.0,0.31,38569.75979999999,55367.2834,531.96,119078.35939999999,62,0,69064.3668,107603.0956,Mixed,86101.2724,Groceries,Neutral,86.8,Low,131062.53159999999,0
2019-07-30,1260,336990.45379999996,398531.133,0.4,250948.58359999998,recession,655.0,0.57,42672.058,26912.743,620.62,146852.87759999998,97,0,52304.967000000004,214627.2414,Freelance,158445.1726,Dining Out,Positive,10.5,Low,0.0,0
2019-08-29,1669,385239.2258,250015.8804,0.38,245173.27120000002,normal,556.0,0.2,44503.77359999999,74328.9976,443.29999999999995,90274.4986,38,0,39484.731,198144.4608,Mixed,129854.09580000001,Dining Out,Neutral,47.2,Low,135223.3454,0
2019-09-28,1974,382924.31320000003,229341.255,0.31,377970.87899999996,inflation,750.0,0.58,68790.4074,5988.0964,531.96,98292.0224,45,0,32239.4358,156577.993,Freelance,129561.51779999999,Entertainment,Negative,54.8,High,153583.0582,0
2019-10-28,1207,469835.938,325739.4998,0.34,178312.992,normal,757.0,0.24,5848.013599999999,7961.668,443.29999999999995,99566.95319999999,49,0,36452.558999999994,204340.90819999998,Freelance,90667.26239999999,Groceries,Positive,58.8,Low,144096.4382,0
2019-11-27,1577,550284.2488000001,315408.8366,0.29,260870.52419999999,recession,686.0,0.12,0.0,31689.7438,88.66,137321.9276,48,0,51260.55219999999,174482.88,Salary,155147.9072,Insurance,Neutral,35.3,Low,234875.4122,0
2019-12-27,1894,511955.6442,279459.8664,0.28,225114.83279999997,normal,720.0,0.57,29809.2652,2716.5424,709.28,153689.4502,59,0,71318.99059999999,260968.05019999997,Salary,91777.2856,Transportation,Positive,33.8,High,232495.77779999998,1
2020-01-26,1077,426306.5378,310186.7626,0.21,238847.38019999999,normal,684.0,0.38,49362.3416,27477.5072,177.32,174216.0134,61,0,11977.965999999999,229758.8436,Salary,113235.6654,Dining Out,Neutral,55.1,Medium,116119.7752,0
2020-02-25,1471,218054.83699999997,262163.187,0.18,203714.9686,recession,583.0,0.19,46143.097,44331.773199999996,88.66,118465.7188,41,0,31927.3526,256564.30800000002,Freelance,108882.45939999999,Groceries,Positive,35.2,Low,0.0,0
2020-03-26,1543,525963.9242,388946.10039999994,0.31,215616.68699999998,inflation,742.0,0.59,28197.4264,18078.6606,709.28,63806.828799999996,22,0,55172.2314,117586.2116,Freelance,38822.4408,Investments,Positive,87.0,Medium,137017.8238,0
2020-04-25,1347,353706.4102,134028.20859999998,0.08,292255.2776,recession,730.0,0.17,44644.743,13437.3096,265.98,65656.27639999999,21,0,76098.65120000001,130747.7886,Freelance,128127.88560000001,Utilities,Positive,45.4,Medium,219678.2016,0
2020-05-25,1588,497281.5276,190681.9486,0.16,282305.8524,normal,653.0,0.23,19783.592399999998,47441.0794,531.96,53254.51559999999,69,0,35333.669799999996,189485.92519999997,Salary,60184.1812,Groceries,Negative,73.1,Low,306599.57899999997,1
2020-06-24,1442,257458.0008,295706.8114,0.3,266051.8146,recession,674.0,0.57,28690.376,56232.604999999996,88.66,133029.897,64,0,24433.8094,242943.4722,Freelance,103336.77639999999,Healthcare,Positive,84.6,Medium,0.0,0
2020-07-24,1150,395881.9722,53307.711599999995,0.25,226125.5568,normal,724.0,0.13,45138.5792,38368.501599999996,177.32,122517.4808,58,0,39690.4222,193789.4816,Salary,145219.7604,Healthcare,Positive,51.1,Low,342574.2606,1
2020-08-23,1389,362684.12179999996,267886.19,0.37,271781.9104,normal,721.0,0.2,42860.9038,28310.9112,177.32,72058.415,20,0,19269.3644,140010.0988,Salary,113087.6032,Dining Out,Neutral,28.4,Medium,94797.93179999999,0
2020-09-22,1157,355455.67199999996,216177.0182,0.1,255259.2328,normal,728.0,0.49,24964.8828,27271.816000000003,88.66,151936.642,43,0,26378.123199999998,234481.76179999998,Mixed,90108.7044,Groceries,Positive,76.7,Low,139278.6538,0
2020-10-22,1649,174453.6222,206122.0876,0.23,264809.688,normal,802.0,0.11,18089.2998,53230.577399999995,531.96,71457.3002,87,0,72385.5704,184944.75999999998,Salary,172291.20479999998,Groceries,Neutral,20.6,Medium,0.0,0
2020-11-21,1353,435791.3846,278917.2672,0.35,262803.3122,normal,693.0,0.34,46791.2016,31262.4026,177.32,107460.35299999999,41,0,43383.1112,239346.536,Salary,171128.8722,Rent,Positive,3.5,Medium,156874.11740000002,0
2020-12-21,1171,389414.2252,293498.2908,0.08,276446.313,inflation,688.0,0.32,28108.7664,61561.9576,797.9399999999999,84375.9488,40,0,45156.3112,130563.37580000001,Salary,42620.635200000004,Rent,Positive,72.1,Low,95915.93439999998,0
2021-01-20,1607,382361.3222,229590.3896,0.05,245605.0454,normal,640.0,0.19,38646.007399999995,38906.667799999996,531.96,100204.4186,61,0,56539.3686,282646.30679999996,Salary,95117.9944,Entertainment,Positive,21.5,Low,152770.93259999997,0
2021-02-19,1957,464188.29600000003,192481.7466,0.37,237515.70699999997,inflation,638.0,0.15,57111.2256,45979.076,620.62,87598.7398,24,0,41757.0868,263985.14999999997,Salary,59623.85,Groceries,Positive,6.4,High,271706.5494,1
2021-03-21,1941,368009.928,193576.6976,0.05,302074.3726,normal,645.0,0.1,58645.043600000005,13509.1242,443.29999999999995,107873.5086,49,0,56379.7806,215291.3048,Freelance,71347.3618,Dining Out,Positive,31.1,Low,174433.2304,0
2021-04-20,1642,344353.6668,422069.4764,0.33,157612.6552,normal,578.0,0.45,39783.5152,27942.085600000002,709.28,72172.7864,93,0,51953.8734,211940.84339999998,Salary,122807.399,Education,Positive,48.7,Low,0.0,0
2021-05-20,1540,380293.771,166995.54299999998,0.36,227935.10739999998,recession,725.0,0.49,52910.5148,54746.6634,443.29999999999995,117139.3652,87,0,15253.953,290313.6236,Salary,87948.9468,Entertainment,Positive,41.9,Medium,213298.228,0
2021-06-19,1866,229442.32739999998,112155.78659999999,0.14,282744.7194,normal,533.0,0.46,31518.629999999997,33758.181599999996,88.66,28540.5406,98,0,39310.9574,214067.79679999998,Salary,110458.83419999998,Insurance,Positive,69.8,High,117286.5408,0
2021-07-19,1465,429301.4726,435833.0548,0.13,359642.1972,recession,725.0,0.16,28911.139399999996,22301.536399999997,797.9399999999999,53176.49479999999,33,1,43345.873999999996,254540.20019999996,Mixed,84138.34,Groceries,Positive,44.6,Low,0.0,0
2021-08-18,1331,329297.42559999996,332725.9078,0.18,257418.99039999998,normal,634.0,0.54,2537.4492,17040.451999999997,797.9399999999999,90763.90179999999,44,0,65547.22459999999,180963.03939999998,Salary,148016.9834,Entertainment,Positive,75.5,Low,0.0,0
2021-09-17,1313,307249.4568,72056.6418,0.27,304939.8638,inflation,723.0,0.17,32492.1168,38913.7606,88.66,41906.0356,71,0,62429.939,311919.179,Freelance,66785.8048,Transportation,Positive,74.4,Medium,235192.815,0
2021-10-17,1141,292401.5666,293660.53859999997,0.37,269843.8028,normal,654.0,0.37,54802.519199999995,23894.756599999997,443.29999999999995,114171.915,30,0,59104.30239999999,233002.913,Salary,177875.0116,Dining Out,Positive,78.2,Medium,0.0,0
2021-11-16,1763,228290.634,292641.8352,0.25,273579.0486,inflation,649.0,0.25,61662.1434,21424.689,709.28,131361.3158,83,0,35947.197,220141.89339999997,Salary,149148.285,Dining Out,Neutral,25.8,Low,0.0,0
2021-12-16,1132,320021.8164,266761.0946,0.07,263675.7266,normal,642.0,0.3,34829.19439999999,58457.0844,177.32,39818.9792,65,0,5769.9928,173007.5776,Salary,107114.579,Dining Out,Negative,73.6,Low,53260.7218,0
2022-01-15,1897,372023.56619999994,261284.56639999998,0.36,231274.043,recession,677.0,0.53,0.0,38111.3876,797.9399999999999,99975.67580000001,86,0,30024.708999999995,157140.984,Salary,143268.3538,Education,Positive,7.6,Medium,110738.99979999999,0
2022-02-14,1084,370280.5106,289872.98339999997,0.11,268343.67559999996,normal,754.0,0.11,31846.672,54712.9726,797.9399999999999,37588.2936,78,0,53751.898199999996,93021.1854,Freelance,143337.5086,Groceries,Neutral,25.1,High,80407.5272,0
2022-03-16,1372,353269.3164,210221.726,0.27,256304.5342,normal,679.0,0.35,30476.875,48635.32959999999,177.32,159721.8766,58,0,12876.091799999998,167412.245,Salary,86279.47899999999,Entertainment,Positive,84.3,Low,143047.5904,0
2022-04-15,1332,272861.7892,213608.538,0.1,183060.735,normal,684.0,0.32,57883.4542,49709.88879999999,354.64,122025.4178,85,0,62508.846399999995,202080.0782,Freelance,111816.2188,Groceries,Neutral,48.6,Low,59253.2512,0
2022-05-15,1412,237926.20279999997,299683.21239999996,0.35,233752.97660000002,inflation,622.0,0.15,48589.22639999999,53016.9068,354.64,60017.500400000004,65,0,22744.8364,288585.64019999997,Salary,26598.0,Groceries,Positive,89.7,Medium,0.0,0
2022-06-14,1625,329739.839,237295.83019999997,0.34,250430.8092,normal,670.0,0.36,59528.0972,52546.1222,443.29999999999995,115848.4756,21,0,47163.5736,95727.9752,Salary,152037.7144,Transportation,Neutral,12.5,Low,92444.0088,0
2022-07-14,1035,298153.82739999995,270218.8346,0.35,251946.89519999997,inflation,686.0,0.52,45287.528,46441.8812,531.96,37606.9122,72,0,29514.0274,278108.688,Salary,101342.813,Transportation,Positive,16.2,Low,27934.992799999996,0
2022-08-13,1653,330035.96339999995,202707.791,0.28,249536.2298,normal,662.0,0.27,40151.4542,9765.899,620.62,102535.29,31,0,37523.5718,234790.29859999998,Salary,66556.17540000001,Dining Out,Positive,34.6,Low,127328.17240000001,0
2022-09-12,1478,348759.1822,245183.9104,0.35,212607.56660000002,inflation,701.0,0.47,55922.295,35901.9804,797.9399999999999,105577.21459999999,83,0,18061.8152,187611.65279999998,Salary,145806.68959999998,Groceries,Positive,75.0,Low,103575.2718,0
2022-10-12,1076,387508.92179999995,273012.5112,0.07,241806.851,inflation,666.0,0.41,45614.6834,34111.0484,88.66,51255.232599999996,56,0,40878.466199999995,148063.08659999998,Mixed,123068.94599999998,Groceries,Positive,96.1,Medium,114496.4106,0
2022-11-11,1320,313917.5754,314584.2986,0.24,300771.0706,normal,659.0,0.58,32907.9322,68942.9026,354.64,108969.34619999999,47,0,58351.579,228002.489,Salary,101716.9582,Dining Out,Positive,52.2,Low,0.0,0
2022-12-11,1770,338415.22,225975.72139999998,0.3,268743.5322,normal,633.0,0.48,52765.998999999996,42500.0576,531.96,65624.35879999999,76,0,37298.3754,193343.5218,Salary,133374.78439999997,Investments,Positive,76.9,Low,112439.49859999999,0
2023-01-10,1165,286367.36699999997,246984.595,0.25,244522.5068,inflation,628.0,0.56,22985.105,39875.7216,354.64,82810.2132,26,0,57426.8552,105005.35759999999,Salary,103083.20880000001,Healthcare,Positive,88.8,Medium,39382.772,0
2023-02-09,1495,393955.3904,219302.28319999998,0.11,242657.98699999996,normal,745.0,0.25,45918.78719999999,22224.402199999997,88.66,97979.9392,46,0,41489.3336,285096.86919999996,Freelance,116133.07419999999,Education,Positive,51.0,Low,174653.1072,0
